player_name_home_player_1_info,player_name_home_player_2_info,player_name_home_player_3_info,player_name_home_player_4_info,player_name_home_player_5_info,player_name_home_player_6_info,player_name_home_player_7_info,player_name_home_player_8_info,player_name_home_player_9_info,player_name_home_player_10_info,player_name_home_player_11_info,player_name_home_player_1_info.1,player_name_home_player_2_info.1,player_name_home_player_3_info.1,player_name_home_player_4_info.1,player_name_home_player_5_info.1,player_name_home_player_6_info.1,player_name_home_player_7_info.1,player_name_home_player_8_info.1,player_name_home_player_9_info.1,player_name_home_player_10_info.1,player_name_home_player_11_info.1,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,home_player_1_position,home_player_2_position,home_player_3_position,home_player_4_position,home_player_5_position,home_player_6_position,home_player_7_position,home_player_8_position,home_player_9_position,home_player_10_position,home_player_11_position
Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Eric Bertrand Bailly,Juan Rafael Fuentes,Lucas Vazquez,Victor Sanchez Mata,Jose Canas,Victor Alvarez,Sergio Garcia,Felipe Caicedo,Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Eric Bertrand Bailly,Juan Rafael Fuentes,Lucas Vazquez,Victor Sanchez Mata,Jose Canas,Victor Alvarez,Sergio Garcia,Felipe Caicedo,40672,185123,70891.0,574200.0,190452,359193,107930,161651,52004,38578,41622,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0
Francisco Casilla,Anaitz Arbilla,Diego Daniel Colotto,Eric Bertrand Bailly,Juan Rafael Fuentes,Lucas Vazquez,Victor Sanchez Mata,Jose Canas,Salva Sevilla,Sergio Garcia,Felipe Caicedo,Francisco Casilla,Anaitz Arbilla,Diego Daniel Colotto,Eric Bertrand Bailly,Juan Rafael Fuentes,Lucas Vazquez,Victor Sanchez Mata,Jose Canas,Salva Sevilla,Sergio Garcia,Felipe Caicedo,40672,213814,70891.0,574200.0,190452,359193,107930,161651,102879,38578,41622,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0
Francisco Casilla,Anaitz Arbilla,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Juan Rafael Fuentes,Victor Sanchez Mata,Jose Canas,Lucas Vazquez,Sergio Garcia,Salva Sevilla,Felipe Caicedo,Francisco Casilla,Anaitz Arbilla,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Juan Rafael Fuentes,Victor Sanchez Mata,Jose Canas,Lucas Vazquez,Sergio Garcia,Salva Sevilla,Felipe Caicedo,40672,213814,70891.0,257855.0,190452,107930,161651,359193,38578,102879,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Juan Rafael Fuentes,Anaitz Arbilla,Jose Canas,Victor Sanchez Mata,Paco Montanes,Sergio Garcia,Felipe Caicedo,Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Juan Rafael Fuentes,Anaitz Arbilla,Jose Canas,Victor Sanchez Mata,Paco Montanes,Sergio Garcia,Felipe Caicedo,40672,185123,70891.0,257855.0,190452,213814,161651,107930,37654,38578,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Hector Moreno,Juan Rafael Fuentes,Lucas Vazquez,Jose Canas,Abraham Gonzalez,Salva Sevilla,Cristian Stuani,Sergio Garcia,Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Hector Moreno,Juan Rafael Fuentes,Lucas Vazquez,Jose Canas,Abraham Gonzalez,Salva Sevilla,Cristian Stuani,Sergio Garcia,40672,213814,257855.0,70812.0,190452,359193,161651,165706,102879,58294,38578,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0
Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Victor Alvarez,Victor Sanchez Mata,Abraham Gonzalez,Paco Montanes,Sergio Garcia,Salva Sevilla,Cristian Stuani,Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Victor Alvarez,Victor Sanchez Mata,Abraham Gonzalez,Paco Montanes,Sergio Garcia,Salva Sevilla,Cristian Stuani,40672,185123,70891.0,257855.0,52004,107930,165706,37654,38578,102879,58294,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Francisco Casilla,Javi Lopez,Alvaro Gonzalez Soberon,Hector Moreno,Juan Rafael Fuentes,Lucas Vazquez,Abraham Gonzalez,Jose Canas,Salva Sevilla,Sergio Garcia,Cristian Stuani,Francisco Casilla,Javi Lopez,Alvaro Gonzalez Soberon,Hector Moreno,Juan Rafael Fuentes,Lucas Vazquez,Abraham Gonzalez,Jose Canas,Salva Sevilla,Sergio Garcia,Cristian Stuani,40672,185123,257855.0,70812.0,190452,359193,165706,161651,102879,38578,58294,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0
Pau Sabata,Anaitz Arbilla,Hector Moreno,Alvaro Gonzalez Soberon,Ruben Duarte,Jose Canas,Victor Sanchez Mata,Lucas Vazquez,Sergio Garcia,Victor Alvarez,Felipe Caicedo,Pau Sabata,Anaitz Arbilla,Hector Moreno,Alvaro Gonzalez Soberon,Ruben Duarte,Jose Canas,Victor Sanchez Mata,Lucas Vazquez,Sergio Garcia,Victor Alvarez,Felipe Caicedo,532942,213814,70812.0,257855.0,358138,161651,107930,359193,38578,52004,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Hector Moreno,Juan Rafael Fuentes,Jose Canas,Abraham Gonzalez,Lucas Vazquez,Sergio Garcia,Salva Sevilla,Felipe Caicedo,Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Hector Moreno,Juan Rafael Fuentes,Jose Canas,Abraham Gonzalez,Lucas Vazquez,Sergio Garcia,Salva Sevilla,Felipe Caicedo,40672,213814,257855.0,70812.0,190452,161651,165706,359193,38578,102879,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Hector Moreno,Ruben Duarte,Javi Lopez,Victor Sanchez Mata,Lucas Vazquez,Abraham Gonzalez,Felipe Caicedo,Sergio Garcia,Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Hector Moreno,Ruben Duarte,Javi Lopez,Victor Sanchez Mata,Lucas Vazquez,Abraham Gonzalez,Felipe Caicedo,Sergio Garcia,40672,213814,257855.0,70812.0,358138,185123,107930,359193,165706,41622,38578,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0
Francisco Casilla,Anaitz Arbilla,Diego Daniel Colotto,Hector Moreno,Juan Rafael Fuentes,Salva Sevilla,Abraham Gonzalez,Javi Lopez,Lucas Vazquez,Cristian Stuani,Sergio Garcia,Francisco Casilla,Anaitz Arbilla,Diego Daniel Colotto,Hector Moreno,Juan Rafael Fuentes,Salva Sevilla,Abraham Gonzalez,Javi Lopez,Lucas Vazquez,Cristian Stuani,Sergio Garcia,40672,213814,70891.0,70812.0,190452,102879,165706,185123,359193,58294,38578,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0
Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Hector Moreno,Ruben Duarte,Lucas Vazquez,Abraham Gonzalez,Jose Canas,Victor Alvarez,Sergio Garcia,Cristian Stuani,Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Hector Moreno,Ruben Duarte,Lucas Vazquez,Abraham Gonzalez,Jose Canas,Victor Alvarez,Sergio Garcia,Cristian Stuani,40672,213814,257855.0,70812.0,358138,359193,165706,161651,52004,38578,58294,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0
Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Hector Moreno,Ruben Duarte,Lucas Vazquez,Abraham Gonzalez,Jose Canas,Victor Alvarez,Sergio Garcia,Felipe Caicedo,Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Hector Moreno,Ruben Duarte,Lucas Vazquez,Abraham Gonzalez,Jose Canas,Victor Alvarez,Sergio Garcia,Felipe Caicedo,40672,213814,257855.0,70812.0,358138,359193,165706,161651,52004,38578,41622,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0
Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Hector Moreno,Ruben Duarte,Jose Canas,Lucas Vazquez,Victor Sanchez Mata,Paco Montanes,Felipe Caicedo,Sergio Garcia,Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Hector Moreno,Ruben Duarte,Jose Canas,Lucas Vazquez,Victor Sanchez Mata,Paco Montanes,Felipe Caicedo,Sergio Garcia,40672,213814,257855.0,70812.0,358138,161651,359193,107930,37654,41622,38578,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0
Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Diego Daniel Colotto,Hector Moreno,Javi Lopez,Victor Sanchez Mata,Abraham Gonzalez,Victor Alvarez,Sergio Garcia,Felipe Caicedo,Francisco Casilla,Anaitz Arbilla,Alvaro Gonzalez Soberon,Diego Daniel Colotto,Hector Moreno,Javi Lopez,Victor Sanchez Mata,Abraham Gonzalez,Victor Alvarez,Sergio Garcia,Felipe Caicedo,40672,213814,257855.0,70891.0,70812,185123,107930,165706,52004,38578,41622,1.0,3.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0
Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Victor Alvarez,Victor Sanchez Mata,Jose Canas,Lucas Vazquez,Sergio Garcia,Paco Montanes,Felipe Caicedo,Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Victor Alvarez,Victor Sanchez Mata,Jose Canas,Lucas Vazquez,Sergio Garcia,Paco Montanes,Felipe Caicedo,40672,185123,70891.0,257855.0,52004,107930,161651,359193,38578,37654,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Victor Alvarez,Victor Sanchez Mata,Jose Canas,Lucas Vazquez,Sergio Garcia,Salva Sevilla,Felipe Caicedo,Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Victor Alvarez,Victor Sanchez Mata,Jose Canas,Lucas Vazquez,Sergio Garcia,Salva Sevilla,Felipe Caicedo,40672,185123,70891.0,257855.0,52004,107930,161651,359193,38578,102879,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Juan Rafael Fuentes,Lucas Vazquez,Victor Sanchez Mata,Jose Canas,Victor Alvarez,Felipe Caicedo,Sergio Garcia,Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Juan Rafael Fuentes,Lucas Vazquez,Victor Sanchez Mata,Jose Canas,Victor Alvarez,Felipe Caicedo,Sergio Garcia,40672,185123,70891.0,257855.0,190452,359193,107930,161651,52004,41622,38578,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0
Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Juan Rafael Fuentes,Victor Sanchez Mata,Jose Canas,Lucas Vazquez,Alex Fernandez,Paco Montanes,Cristian Stuani,Francisco Casilla,Javi Lopez,Diego Daniel Colotto,Alvaro Gonzalez Soberon,Juan Rafael Fuentes,Victor Sanchez Mata,Jose Canas,Lucas Vazquez,Alex Fernandez,Paco Montanes,Cristian Stuani,40672,185123,70891.0,257855.0,190452,107930,161651,359193,213500,37654,58294,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Pau Sabata,Anaitz Arbilla,Alvaro Gonzalez Soberon,,Ruben Duarte,Javi Lopez,Victor Sanchez Mata,Paco Montanes,Salva Sevilla,Victor Alvarez,Felipe Caicedo,Pau Sabata,Anaitz Arbilla,Alvaro Gonzalez Soberon,,Ruben Duarte,Javi Lopez,Victor Sanchez Mata,Paco Montanes,Salva Sevilla,Victor Alvarez,Felipe Caicedo,532942,213814,257855.0,,358138,185123,107930,37654,102879,52004,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Pau Sabata,Alvaro Gonzalez Soberon,Enzo Roco,Roberto Correa,Ruben Duarte,Pape Kouli Diop,Jose Canas,Hernan Perez,Marco Asensio,Victor Alvarez,Felipe Caicedo,Pau Sabata,Alvaro Gonzalez Soberon,Enzo Roco,Roberto Correa,Ruben Duarte,Pape Kouli Diop,Jose Canas,Hernan Perez,Marco Asensio,Victor Alvarez,Felipe Caicedo,532942,257855,193930.0,314947.0,358138,46836,161651,88986,498033,52004,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Pau Sabata,Javi Lopez,Enzo Roco,Alvaro Gonzalez Soberon,Juan Rafael Fuentes,Victor Sanchez Mata,Pape Kouli Diop,Hernan Perez,Marco Asensio,Victor Alvarez,Felipe Caicedo,Pau Sabata,Javi Lopez,Enzo Roco,Alvaro Gonzalez Soberon,Juan Rafael Fuentes,Victor Sanchez Mata,Pape Kouli Diop,Hernan Perez,Marco Asensio,Victor Alvarez,Felipe Caicedo,532942,185123,193930.0,257855.0,190452,107930,46836,88986,498033,52004,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Enzo Roco,Juan Rafael Fuentes,Pape Kouli Diop,Victor Sanchez Mata,Hernan Perez,Marco Asensio,Victor Alvarez,Felipe Caicedo,Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Enzo Roco,Juan Rafael Fuentes,Pape Kouli Diop,Victor Sanchez Mata,Hernan Perez,Marco Asensio,Victor Alvarez,Felipe Caicedo,532942,185123,257855.0,193930.0,190452,46836,107930,88986,498033,52004,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Victor Sanchez Mata,Pape Kouli Diop,Hernan Perez,Marco Asensio,Gerard Moreno,Felipe Caicedo,Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Victor Sanchez Mata,Pape Kouli Diop,Hernan Perez,Marco Asensio,Gerard Moreno,Felipe Caicedo,532942,185123,257855.0,193930.0,358138,107930,46836,88986,498033,246438,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Enzo Roco,Victor Alvarez,Joan Jordan,Pape Kouli Diop,Hernan Perez,Marco Asensio,Burgui,Felipe Caicedo,Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Enzo Roco,Victor Alvarez,Joan Jordan,Pape Kouli Diop,Hernan Perez,Marco Asensio,Burgui,Felipe Caicedo,532942,185123,257855.0,193930.0,52004,574662,46836,88986,498033,452243,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Joan Jordan,Pape Kouli Diop,Gerard Moreno,Marco Asensio,Burgui,Felipe Caicedo,Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Joan Jordan,Pape Kouli Diop,Gerard Moreno,Marco Asensio,Burgui,Felipe Caicedo,532942,185123,257855.0,193930.0,358138,574662,46836,246438,498033,452243,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Giedrius Arlauskis,Javi Lopez,Alvaro Gonzalez Soberon,Michael Ciani,Juan Rafael Fuentes,Pape Kouli Diop,Joan Jordan,Hernan Perez,Marco Asensio,Victor Alvarez,Gerard Moreno,Giedrius Arlauskis,Javi Lopez,Alvaro Gonzalez Soberon,Michael Ciani,Juan Rafael Fuentes,Pape Kouli Diop,Joan Jordan,Hernan Perez,Marco Asensio,Victor Alvarez,Gerard Moreno,80265,185123,257855.0,40001.0,190452,46836,574662,88986,498033,52004,246438,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Oscar Duarte,Victor Alvarez,Pape Kouli Diop,Victor Sanchez Mata,Marco Asensio,Abraham Gonzalez,Burgui,Felipe Caicedo,Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Oscar Duarte,Victor Alvarez,Pape Kouli Diop,Victor Sanchez Mata,Marco Asensio,Abraham Gonzalez,Burgui,Felipe Caicedo,532942,185123,257855.0,209922.0,52004,46836,107930,498033,165706,452243,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Oscar Duarte,Victor Alvarez,Marco Asensio,Pape Kouli Diop,Victor Sanchez Mata,Hernan Perez,Felipe Caicedo,Gerard Moreno,Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Oscar Duarte,Victor Alvarez,Marco Asensio,Pape Kouli Diop,Victor Sanchez Mata,Hernan Perez,Felipe Caicedo,Gerard Moreno,532942,185123,257855.0,209922.0,52004,498033,46836,107930,88986,41622,246438,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0
Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Oscar Duarte,Ruben Duarte,Abraham Gonzalez,Pape Kouli Diop,Victor Sanchez Mata,Marco Asensio,Gerard Moreno,Burgui,Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Oscar Duarte,Ruben Duarte,Abraham Gonzalez,Pape Kouli Diop,Victor Sanchez Mata,Marco Asensio,Gerard Moreno,Burgui,532942,185123,257855.0,209922.0,358138,165706,46836,107930,498033,246438,452243,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0
Pau Sabata,Anaitz Arbilla,Alvaro Gonzalez Soberon,Michael Ciani,Ruben Duarte,Salva Sevilla,Javi Lopez,Victor Sanchez Mata,Victor Alvarez,Gerard Moreno,Felipe Caicedo,Pau Sabata,Anaitz Arbilla,Alvaro Gonzalez Soberon,Michael Ciani,Ruben Duarte,Salva Sevilla,Javi Lopez,Victor Sanchez Mata,Victor Alvarez,Gerard Moreno,Felipe Caicedo,532942,213814,257855.0,40001.0,358138,102879,185123,107930,52004,246438,41622,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0
Pau Sabata,Alvaro Gonzalez Soberon,Enzo Roco,Oscar Duarte,Ruben Duarte,Victor Sanchez Mata,Pape Kouli Diop,Hernan Perez,Abraham Gonzalez,Marco Asensio,Gerard Moreno,Pau Sabata,Alvaro Gonzalez Soberon,Enzo Roco,Oscar Duarte,Ruben Duarte,Victor Sanchez Mata,Pape Kouli Diop,Hernan Perez,Abraham Gonzalez,Marco Asensio,Gerard Moreno,532942,257855,193930.0,209922.0,358138,107930,46836,88986,165706,498033,246438,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Pape Kouli Diop,Oscar Duarte,Victor Sanchez Mata,Abraham Gonzalez,Marco Asensio,Gerard Moreno,Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Pape Kouli Diop,Oscar Duarte,Victor Sanchez Mata,Abraham Gonzalez,Marco Asensio,Gerard Moreno,532942,185123,257855.0,193930.0,358138,46836,209922,107930,165706,498033,246438,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Oscar Duarte,Ruben Duarte,Victor Sanchez Mata,Pape Kouli Diop,Abraham Gonzalez,Hernan Perez,Gerard Moreno,Marco Asensio,Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Oscar Duarte,Ruben Duarte,Victor Sanchez Mata,Pape Kouli Diop,Abraham Gonzalez,Hernan Perez,Gerard Moreno,Marco Asensio,532942,185123,257855.0,209922.0,358138,107930,46836,165706,88986,246438,498033,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0
Pau Sabata,Roberto Correa,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Victor Sanchez Mata,Oscar Duarte,Pape Kouli Diop,Hernan Perez,Felipe Caicedo,Marco Asensio,Pau Sabata,Roberto Correa,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Victor Sanchez Mata,Oscar Duarte,Pape Kouli Diop,Hernan Perez,Felipe Caicedo,Marco Asensio,532942,314947,257855.0,193930.0,358138,107930,209922,46836,88986,41622,498033,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0
Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Oscar Duarte,Hernan Perez,Pape Kouli Diop,Victor Sanchez Mata,Marco Asensio,Gerard Moreno,Pau Sabata,Javi Lopez,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Oscar Duarte,Hernan Perez,Pape Kouli Diop,Victor Sanchez Mata,Marco Asensio,Gerard Moreno,532942,185123,257855.0,193930.0,358138,209922,88986,46836,107930,498033,246438,1.0,3.0,3.0,3.0,3.0,6.0,8.0,8.0,8.0,8.0,11.0
Pau Sabata,Anaitz Arbilla,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Jose Canas,Victor Sanchez Mata,Hernan Perez,Marco Asensio,Victor Alvarez,Felipe Caicedo,Pau Sabata,Anaitz Arbilla,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Jose Canas,Victor Sanchez Mata,Hernan Perez,Marco Asensio,Victor Alvarez,Felipe Caicedo,532942,213814,257855.0,193930.0,358138,161651,107930,88986,498033,52004,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
Pau Sabata,Anaitz Arbilla,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Jose Canas,Victor Sanchez Mata,Hernan Perez,Marco Asensio,Victor Alvarez,Felipe Caicedo,Pau Sabata,Anaitz Arbilla,Alvaro Gonzalez Soberon,Enzo Roco,Ruben Duarte,Jose Canas,Victor Sanchez Mata,Hernan Perez,Marco Asensio,Victor Alvarez,Felipe Caicedo,532942,213814,257855.0,193930.0,358138,161651,107930,88986,498033,52004,41622,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0
